"id","iso2","year","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu"
"4623","SG",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4624","SG",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625","SG",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4626","SG",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627","SG",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628","SG",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4629","SG",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4630","SG",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4631","SG",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4632","SG",1995,NA,NA,0,9,40,60,62,70,94,NA,NA,NA,1,8,18,21,22,19,31,NA
"4633","SG",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4634","SG",1997,NA,NA,0,8,27,49,60,88,101,NA,NA,NA,0,11,16,12,16,12,32,NA
"4635","SG",1998,NA,NA,1,9,36,70,63,81,104,NA,NA,NA,2,6,18,11,20,25,34,NA
"4636","SG",1999,NA,NA,0,18,23,41,72,55,124,NA,NA,NA,0,12,21,18,23,17,29,NA
"4637","SG",2000,NA,NA,1,8,9,34,51,26,64,NA,NA,NA,1,9,8,7,9,5,16,NA
"4638","SG",2001,NA,NA,1,6,19,39,70,66,76,NA,NA,NA,1,5,7,19,15,9,24,NA
"4639","SG",2002,NA,NA,0,14,28,73,88,65,130,NA,NA,NA,2,10,15,30,32,24,38,NA
"4640","SG",2003,NA,NA,1,17,28,68,96,80,133,NA,NA,NA,0,6,26,30,20,20,58,NA
"4641","SG",2004,NA,NA,1,12,32,56,83,75,119,NA,NA,NA,0,6,15,18,17,19,48,NA
"4642","SG",2005,NA,NA,0,8,25,61,94,96,118,NA,NA,NA,0,5,20,33,29,20,43,NA
"4643","SG",2006,1,1,2,7,31,67,107,75,106,NA,0,0,0,19,22,22,22,27,31,NA
"4644","SG",2007,0,0,0,15,18,63,98,80,105,NA,0,1,1,13,13,25,23,11,39,NA
"4645","SG",2008,0,0,0,10,21,46,106,94,127,0,0,0,0,9,16,20,26,17,33,0
"4646","SI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647","SI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4648","SI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4649","SI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4650","SI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4651","SI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4652","SI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4653","SI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4654","SI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4655","SI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4656","SI",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4657","SI",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4658","SI",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4659","SI",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4660","SI",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4661","SI",1995,NA,NA,1,13,39,63,36,26,27,NA,NA,NA,0,7,24,11,9,5,42,NA
"4662","SI",1996,NA,NA,0,5,27,46,37,28,13,NA,NA,NA,0,8,15,9,7,7,19,NA
"4663","SI",1997,NA,NA,0,4,16,33,19,15,20,NA,NA,NA,0,8,15,8,1,4,13,NA
"4664","SI",1998,NA,NA,0,5,22,27,19,13,14,NA,NA,NA,0,8,12,10,7,2,18,NA
"4665","SI",1999,NA,NA,0,3,21,40,27,11,15,NA,NA,NA,0,0,5,6,5,6,20,NA
"4666","SI",2000,NA,NA,0,3,11,36,22,14,17,NA,NA,NA,0,3,9,3,4,3,20,NA
"4667","SI",2001,NA,NA,0,4,11,30,27,11,7,NA,NA,NA,0,5,11,11,3,5,14,NA
"4668","SI",2002,NA,NA,0,8,11,25,26,14,9,NA,NA,NA,0,3,7,6,1,3,17,NA
"4669","SI",2003,NA,NA,0,3,9,23,22,7,15,NA,NA,NA,0,5,5,4,3,4,16,NA
"4670","SI",2004,NA,NA,0,5,7,10,10,8,13,NA,NA,NA,0,4,6,4,3,2,17,NA
"4671","SI",2005,0,0,0,4,10,16,15,11,14,0,0,0,0,4,4,6,5,4,16,0
"4672","SI",2006,0,0,0,3,5,9,12,7,6,0,0,0,0,5,7,4,2,4,19,0
"4673","SI",2007,0,0,0,0,7,15,14,12,9,0,0,0,0,1,5,6,2,3,16,0
"4674","SI",2008,0,0,0,3,12,9,17,12,3,0,0,0,0,2,7,2,5,2,7,0
"4675","SK",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676","SK",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4677","SK",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4678","SK",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4679","SK",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4680","SK",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4681","SK",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4682","SK",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4683","SK",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4684","SK",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685","SK",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686","SK",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4687","SK",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688","SK",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4689","SK",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4690","SK",1995,NA,NA,4,18,44,123,108,63,152,NA,NA,NA,5,16,17,22,24,33,159,NA
"4691","SK",1996,NA,NA,2,16,42,64,105,61,134,NA,NA,NA,4,23,28,24,17,17,203,NA
"4692","SK",1997,NA,NA,1,2,24,54,38,31,40,NA,NA,NA,0,10,11,10,3,9,50,NA
"4693","SK",1998,NA,NA,0,5,30,53,50,37,35,NA,NA,NA,0,5,3,16,6,5,58,NA
"4694","SK",1999,NA,NA,1,2,19,42,51,19,29,NA,NA,NA,0,8,10,7,7,8,43,NA
"4695","SK",2000,NA,NA,2,6,15,31,50,16,32,NA,NA,NA,0,5,9,7,5,4,54,NA
"4696","SK",2001,NA,NA,0,8,13,30,48,26,22,NA,NA,NA,1,4,9,12,8,4,41,NA
"4697","SK",2002,NA,NA,0,4,18,35,40,21,26,NA,NA,NA,0,6,9,7,3,5,26,NA
"4698","SK",2003,NA,NA,1,6,8,31,36,19,25,NA,NA,NA,1,8,9,10,3,4,38,NA
"4699","SK",2004,NA,NA,0,2,17,30,30,12,21,NA,NA,NA,1,1,2,3,6,4,26,NA
"4700","SK",2005,0,0,0,3,13,16,25,25,20,0,0,0,0,1,8,9,5,6,27,0
"4701","SK",2006,1,3,4,8,11,18,27,29,17,0,0,0,0,6,6,7,4,3,20,0
"4702","SK",2007,0,0,0,8,10,18,51,15,23,0,0,1,1,5,3,5,6,3,28,0
"4703","SK",2008,0,0,0,2,7,16,46,10,11,0,1,0,1,2,4,4,5,1,17,0
"4704","SL",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4705","SL",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4706","SL",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4707","SL",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4708","SL",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4709","SL",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4710","SL",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4711","SL",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4712","SL",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713","SL",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4714","SL",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4715","SL",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4716","SL",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4717","SL",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4718","SL",1995,NA,NA,10,184,305,201,99,47,22,NA,NA,NA,18,165,193,110,65,24,11,NA
"4719","SL",1996,NA,NA,23,249,450,310,180,79,51,NA,NA,NA,35,201,278,218,89,49,22,NA
"4720","SL",1997,NA,NA,14,230,470,359,182,89,47,NA,NA,NA,21,207,328,228,67,39,15,NA
"4721","SL",1998,NA,NA,14,226,445,338,191,78,42,NA,NA,NA,36,235,294,217,86,43,17,NA
"4722","SL",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4723","SL",2000,NA,NA,18,287,486,361,190,113,47,NA,NA,NA,27,249,298,225,92,49,30,NA
"4724","SL",2001,NA,NA,19,268,546,406,230,123,51,NA,NA,NA,36,279,292,234,120,61,27,NA
"4725","SL",2002,NA,NA,23,317,561,427,246,102,58,NA,NA,NA,31,300,382,284,133,48,26,NA
"4726","SL",2003,NA,NA,19,351,564,481,264,149,77,NA,NA,NA,26,308,394,249,122,77,32,NA
"4727","SL",2004,NA,NA,19,417,659,581,364,153,130,NA,NA,NA,40,304,440,319,170,89,50,NA
"4728","SL",2005,NA,NA,45,490,792,651,397,226,124,NA,NA,NA,54,393,518,312,207,114,47,NA
"4729","SL",2006,NA,NA,43,485,851,709,446,216,166,NA,NA,NA,68,375,536,357,207,111,59,NA
"4730","SL",2007,1,44,45,538,1032,797,520,258,172,NA,0,74,74,398,568,468,255,143,79,NA
"4731","SL",2008,3,43,NA,625,1062,938,573,265,188,NA,1,53,NA,460,609,501,269,153,83,NA
"4732","SM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4733","SM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4734","SM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4735","SM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4736","SM",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4737","SM",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4738","SM",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,NA
"4739","SM",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4740","SM",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4741","SM",2000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4742","SM",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743","SM",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4744","SM",2003,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA
"4745","SM",2004,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA
"4746","SM",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4747","SM",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4748","SM",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4749","SN",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4750","SN",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4751","SN",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4752","SN",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4753","SN",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4754","SN",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4755","SN",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4756","SN",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4757","SN",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4758","SN",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4759","SN",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4760","SN",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4761","SN",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4762","SN",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4763","SN",1995,NA,NA,94,717,1219,813,408,300,213,NA,NA,NA,84,428,461,283,203,126,72,NA
"4764","SN",1996,NA,NA,74,773,1281,973,474,277,264,NA,NA,NA,89,450,549,341,209,121,74,NA
"4765","SN",1997,NA,NA,64,753,1151,876,467,267,215,NA,NA,NA,75,421,509,292,191,87,62,NA
"4766","SN",1998,NA,NA,90,781,1208,856,453,250,215,NA,NA,NA,84,412,447,307,178,98,75,NA
"4767","SN",1999,NA,NA,50,721,1070,749,424,233,185,NA,NA,NA,58,441,434,298,184,106,58,NA
"4768","SN",2000,NA,NA,60,772,1297,857,470,279,189,NA,NA,NA,77,521,540,376,217,107,61,NA
"4769","SN",2001,NA,NA,77,908,1331,890,498,258,226,NA,NA,NA,90,540,531,333,204,113,95,NA
"4770","SN",2002,NA,NA,58,815,1271,813,488,279,212,NA,NA,NA,61,545,523,317,210,118,86,NA
"4771","SN",2003,NA,NA,50,1005,1438,896,531,293,250,NA,NA,NA,77,629,600,398,212,122,86,NA
"4772","SN",2004,NA,NA,60,1085,1464,915,506,264,213,NA,NA,NA,73,620,485,324,211,139,78,NA
"4773","SN",2005,NA,NA,71,1050,1561,904,533,274,236,NA,NA,NA,83,709,568,351,185,116,81,NA
"4774","SN",2006,NA,NA,60,1124,1606,919,553,292,230,NA,NA,NA,74,676,572,360,204,124,88,NA
"4775","SN",2007,NA,NA,57,1053,1722,875,549,329,251,NA,NA,NA,73,761,603,378,241,121,95,NA
"4776","SN",2008,2,65,67,1274,1767,907,593,351,228,0,1,78,79,816,659,368,230,148,97,0
"4777","SO",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4778","SO",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4779","SO",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4780","SO",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4781","SO",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4782","SO",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783","SO",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4784","SO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4785","SO",1995,NA,NA,46,334,730,201,127,278,109,NA,NA,NA,38,158,139,97,40,25,16,NA
"4786","SO",1996,NA,NA,45,439,557,263,153,82,63,NA,NA,NA,49,221,224,108,50,38,26,NA
"4787","SO",1997,NA,NA,72,565,658,311,187,172,112,NA,NA,NA,63,296,313,173,82,56,37,NA
"4788","SO",1998,NA,NA,99,541,599,337,198,145,126,NA,NA,NA,77,270,321,176,78,74,80,NA
"4789","SO",1999,NA,NA,136,643,678,383,175,175,124,NA,NA,NA,131,302,302,190,100,74,74,NA
"4790","SO",2000,NA,NA,113,740,724,408,254,195,142,NA,NA,NA,85,354,319,219,110,72,41,NA
"4791","SO",2001,NA,NA,125,899,880,476,310,257,196,NA,NA,NA,91,439,413,259,129,97,69,NA
"4792","SO",2002,NA,NA,119,922,821,478,307,219,176,NA,NA,NA,112,468,447,302,172,111,75,NA
"4793","SO",2003,NA,NA,118,1054,850,513,319,250,214,NA,NA,NA,106,535,462,333,171,161,104,NA
"4794","SO",2004,NA,NA,175,1228,1059,610,419,326,278,NA,NA,NA,129,676,618,428,266,157,110,NA
"4795","SO",2005,NA,NA,125,1343,1114,725,458,330,319,NA,NA,NA,169,752,636,436,292,212,157,NA
"4796","SO",2006,NA,NA,166,1377,1121,647,436,309,336,NA,NA,NA,170,668,628,432,269,171,131,NA
"4797","SO",2007,NA,NA,125,1239,1008,578,407,296,289,NA,NA,NA,135,602,520,378,243,181,129,NA
"4798","SO",2008,NA,NA,116,1273,1067,635,422,314,298,0,NA,NA,138,604,587,439,285,191,151,0
"4799","SR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4800","SR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4801","SR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4802","SR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4803","SR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4804","SR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4805","SR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4806","SR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4807","SR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4808","SR",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4809","SR",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4810","SR",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4811","SR",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4812","SR",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4813","SR",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4814","SR",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4815","SR",1996,NA,NA,1,5,11,11,0,4,6,NA,NA,NA,2,3,6,5,0,3,3,NA
"4816","SR",1997,NA,NA,0,6,7,3,2,0,2,NA,NA,NA,0,4,1,0,1,0,1,NA
"4817","SR",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4818","SR",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4819","SR",2000,NA,NA,1,6,6,3,2,0,4,NA,NA,NA,2,3,6,3,0,1,1,NA
"4820","SR",2001,NA,NA,1,2,7,3,2,4,5,NA,NA,NA,0,2,5,3,2,0,2,NA
"4821","SR",2002,NA,NA,2,1,12,10,2,3,2,NA,NA,NA,0,3,2,4,2,0,1,NA
"4822","SR",2003,NA,NA,0,5,1,13,6,1,6,NA,NA,NA,1,4,2,2,2,1,1,NA
"4823","SR",2004,NA,NA,0,6,8,14,6,2,4,NA,NA,NA,0,3,2,1,1,1,1,NA
"4824","SR",2005,NA,NA,0,7,8,12,6,3,4,NA,NA,NA,0,3,2,1,2,1,2,NA
"4825","SR",2006,1,4,5,6,13,9,4,1,7,NA,0,2,2,1,4,1,8,0,2,NA
"4826","SR",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4827","SR",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4828","ST",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4829","ST",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4830","ST",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4831","ST",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4832","ST",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4833","ST",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4834","ST",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4835","ST",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4836","ST",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4837","ST",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4838","ST",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
